ventricles,amygdala,hippocampus,ventral dc,anterior cingulate,anterior insula,anterior orbital,angular,calcarine,central operculum,cuneus,entorhinal,frontal operculum,frontal pole,fusiform,gyrus rectus,inferior occipital,inferior temporal,lingual,lateral orbital,middle cingulate,medial frontal,middle frontal,middle occipital,medial orbital,postcentral,precentral,superior frontal,middle temporal,occipital pole,occipital fusiform,inferior frontal,posterior cingulate,precuneus,parahippocampal,posterior insula,parietal operculum,posterior orbital,planum polare,planum temporale,supplem. motor,supramarginal,superior occipital,superior parietal,superior temporal,temporal pole,accumbens,caudate,pallidum,thalamus,amygdala,putamen
2.8666666666666667,2.7333333333333334,0.13333333333333333,0.2,0.8666666666666667,1.6666666666666667,0.7333333333333333,2.3333333333333335,0.3333333333333333,1.4666666666666666,2.0,1.3333333333333333,1.1333333333333333,1.4,2.466666666666667,0.8,3.0,2.6666666666666665,2.066666666666667,1.0,0.4666666666666667,0.9333333333333333,1.6,2.4,0.6666666666666666,1.7333333333333334,0.06666666666666667,1.2666666666666666,2.533333333333333,0.0,2.933333333333333,1.0666666666666667,0.5333333333333333,2.2666666666666666,0.4,2.1333333333333333,1.8666666666666667,0.6,1.5333333333333334,1.8,0.26666666666666666,2.6,1.9333333333333333,2.8,2.2,1.2,0.4,2.1,1.2,1.6,2.4,2.8
2.8666666666666667,2.7333333333333334,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,0.0,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,2.533333333333333,0.0,2.933333333333333,0.0,0.0,2.2666666666666666,0.0,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,2.6,0.0,2.8,2.1999999999999997,0.0,0.0,2.1,0.0,0.0,2.4,2.8
